        %ID     MAG1    MAG2    MAG3    ACS1    ACS2    AKS3    GYRO1   GYRO2   GYRO3      HH MM SS MS

	3360	608	628	534	512	545	277	458	366	442	   10 19 53 320
	3361	607	628	534	507	546	279	458	366	442	   10 19 53 340
	3362	607	628	533	514	543	279	459	366	442	   10 19 53 360
	3363	608	628	533	512	545	279	458	366	442	   10 19 53 380
	3364	608	628	533	513	545	281	459	366	442	   10 19 53 400
	3365	608	628	533	511	543	280	458	366	442	   10 19 53 420
	3366	608	629	534	512	546	276	458	366	442	   10 19 53 430
	3367	608	628	534	508	548	279	457	366	442	   10 19 53 460
	3368	608	628	534	510	546	280	458	366	442	   10 19 53 480
	3369	608	628	534	513	547	278	458	366	442	   10 19 53 490
	3370	607	628	534	513	541	277	457	366	442	   10 19 53 520
	3371	607	628	534	513	545	274	458	366	442	   10 19 53 540
	3372	608	628	534	513	541	281	458	366	442	   10 19 53 550
	3373	607	628	534	508	547	282	457	366	442	   10 19 53 580
	3374	606	627	533	511	543	278	458	366	442	   10 19 53 590
	3375	608	628	535	510	543	279	458	366	442	   10 19 53 610
	3376	608	629	534	512	542	279	457	366	442	   10 19 53 630
	3377	608	629	534	508	546	277	458	366	442	   10 19 53 650
	3378	608	629	533	513	545	278	457	366	442	   10 19 53 670
	3379	607	629	534	511	544	280	457	366	442	   10 19 53 690
	3380	608	628	534	513	544	279	458	366	442	   10 19 53 710
	3381	608	627	533	512	544	281	457	366	442	   10 19 53 730
	3382	608	628	534	508	546	282	457	367	442	   10 19 53 750
	3383	608	628	534	513	547	277	457	366	442	   10 19 53 770
	3384	608	628	534	510	545	282	457	367	442	   10 19 53 790
	3385	608	628	534	514	543	279	457	366	442	   10 19 53 810
	3386	608	629	534	512	543	280	457	366	442	   10 19 53 840
	3387	608	629	534	514	544	281	457	365	442	   10 19 53 850
	3388	608	628	533	512	545	279	457	365	442	   10 19 53 880
	3389	608	628	534	515	545	282	457	366	442	   10 19 53 890
	3390	608	628	534	515	544	277	457	366	442	   10 19 53 910
	3391	607	628	534	512	543	280	457	366	442	   10 19 53 930
	3392	608	629	534	509	545	277	457	366	442	   10 19 53 950
	3393	608	629	534	513	541	281	457	366	442	   10 19 53 970
	3394	607	629	533	512	543	278	457	366	442	   10 19 53 990
	3395	607	628	534	514	546	276	457	365	442	   10 19 54 010
	3396	608	628	534	511	547	281	457	366	441	   10 19 54 030
	3397	607	629	534	515	543	278	457	365	442	   10 19 54 050
	3398	608	628	534	514	543	278	457	366	442	   10 19 54 070
	3399	608	629	534	512	545	277	457	366	442	   10 19 54 090
	3400	608	628	534	513	543	278	457	366	442	   10 19 54 110
	3401	608	629	534	513	544	275	457	366	442	   10 19 54 130
	3402	609	629	535	512	547	278	457	366	442	   10 19 54 150
	3403	608	629	533	511	543	279	457	366	442	   10 19 54 170
	3404	608	628	534	514	545	280	457	366	442	   10 19 54 190
	3405	607	629	534	510	544	278	457	366	442	   10 19 54 210
	3406	609	629	533	518	545	277	457	366	442	   10 19 54 230
	3407	607	628	534	513	541	278	457	366	442	   10 19 54 250
	3408	608	628	534	514	545	278	458	366	442	   10 19 54 280
	3409	608	629	533	511	543	278	458	366	442	   10 19 54 290
